base_trial_name,session_id,repeat_instance_index,trial_order_position,symmetry_transform
T10,294,4,67,6
T3B,294,0,68,5
T7A,294,0,69,4
T30,294,0,70,4
T5D,294,0,71,2
T11,294,4,72,6
T21,294,0,73,4
T9,294,4,74,1
T1B,296,0,1,1
T3D,296,0,2,1
T22,296,0,3,1
T8D,296,0,4,5
T6A,296,0,5,4
T9,296,0,6,7
T4A,296,0,7,0
T7D,296,0,8,1
T20,296,0,9,3
T3C,296,0,10,0
T11,296,0,11,4
T1D,296,0,12,3
T5F,296,0,13,6
T10,296,0,14,4
T30,296,0,15,6
T17,296,0,16,3
T23,296,0,17,6
T14,296,0,18,7
T18,296,0,19,6
T7C,296,0,20,0
T9,296,1,21,0
T29,296,0,22,6
T24,296,0,23,6
T15,296,0,24,6
T6C,296,0,25,6
T11,296,1,26,5
T5D,296,0,27,4
T33,296,0,28,3
T10,296,1,29,5
T4E,296,0,30,4
T32,296,0,31,1
T12,296,0,32,0
T26,296,0,33,1
T28,296,0,34,3
T8B,296,0,35,3
T9,296,2,36,1
T1C,296,0,37,2
T16,296,0,38,1
T8C,296,0,39,4
T6D,296,0,40,7
T11,296,2,41,6
T8A,296,0,42,2
T5A,296,0,43,1
T10,296,2,44,6
T6B,296,0,45,5
T1A,296,0,46,0
T5E,296,0,47,5
T7A,296,0,48,6
T21,296,0,49,6
T2A,296,0,50,6
T9,296,3,51,2
T27,296,0,52,1
T31,296,0,53,1
T7B,296,0,54,7
T4F,296,0,55,5
T11,296,3,56,7
T3A,296,0,57,6
T25,296,0,58,1
T10,296,3,59,7
T13,296,0,60,6
T4D,296,0,61,3
T2D,296,0,62,1
T4C,296,0,63,2
T2C,296,0,64,0
T5B,296,0,65,2
T9,296,4,66,3
T4B,296,0,67,1
T5C,296,0,68,3
T34,296,0,69,3
T3B,296,0,70,7
T11,296,4,71,0
T2B,296,0,72,7
T19,296,0,73,4
T10,296,4,74,0
T10,297,0,1,5
T1B,297,0,2,2
T18,297,0,3,7
T19,297,0,4,5
T6B,297,0,5,6
T25,297,0,6,2
T14,297,0,7,0
T8B,297,0,8,4
T6A,297,0,9,5
T15,297,0,10,7
T11,297,0,11,5
T5F,297,0,12,7
T1D,297,0,13,4
T9,297,0,14,0
T29,297,0,15,7
T10,297,1,16,6
T28,297,0,17,4
T26,297,0,18,2
T1C,297,0,19,3
T8C,297,0,20,5
T7A,297,0,21,7
T8A,297,0,22,3
T4D,297,0,23,4
T3C,297,0,24,1
T13,297,0,25,7
T11,297,1,26,6
T5D,297,0,27,5
T3D,297,0,28,2
T9,297,1,29,1
T7D,297,0,30,2
T10,297,2,31,7
T12,297,0,32,1
T4B,297,0,33,2
T31,297,0,34,2
T1A,297,0,35,1
T6C,297,0,36,7
T5A,297,0,37,2
T7B,297,0,38,0
T3B,297,0,39,0
T24,297,0,40,7
T11,297,2,41,7
T4C,297,0,42,3
T23,297,0,43,7
T9,297,2,44,2
T2A,297,0,45,7
T10,297,3,46,0
T30,297,0,47,7
T2D,297,0,48,2
T7C,297,0,49,1
T4F,297,0,50,6
T6D,297,0,51,0
T34,297,0,52,4
T4E,297,0,53,5
T2C,297,0,54,1
T33,297,0,55,4
T11,297,3,56,0
T22,297,0,57,2
T5E,297,0,58,6
T9,297,3,59,3
T27,297,0,60,2
T10,297,4,61,1
T8D,297,0,62,6
T5C,297,0,63,4
T3A,297,0,64,7
T32,297,0,65,2
T2B,297,0,66,0
T17,297,0,67,4
T20,297,0,68,4
T21,297,0,69,7
T5B,297,0,70,3
T11,297,4,71,1
T4A,297,0,72,1
T16,297,0,73,2
T9,297,4,74,4
T4B,298,0,1,3
T3C,298,0,2,2
T4C,298,0,3,4
T2D,298,0,4,3
T8B,298,0,5,5
T1B,298,0,6,3
T18,298,0,7,0
T7B,298,0,8,1
T9,298,0,9,1
T1C,298,0,10,4
T11,298,0,11,6
T5F,298,0,12,0
T34,298,0,13,5
T10,298,0,14,6
T6A,298,0,15,6
T26,298,0,16,3
T33,298,0,17,5
T28,298,0,18,5
T29,298,0,19,0
T8A,298,0,20,4
T25,298,0,21,3
T6B,298,0,22,7
T14,298,0,23,1
T9,298,1,24,2
T8C,298,0,25,6
T11,298,1,26,7
T12,298,0,27,2
T4D,298,0,28,5
T10,298,1,29,7
T5D,298,0,30,6
T3B,298,0,31,1
T5A,298,0,32,3
T1D,298,0,33,5
T7A,298,0,34,0
T24,298,0,35,0
T2A,298,0,36,0
T1A,298,0,37,2
T3A,298,0,38,0
T9,298,2,39,3
T7C,298,0,40,2
T11,298,2,41,0
T2C,298,0,42,2
T13,298,0,43,0
T10,298,2,44,0
T4F,298,0,45,7
T2B,298,0,46,1
T23,298,0,47,0
T8D,298,0,48,7
T6C,298,0,49,0
T5E,298,0,50,7
T22,298,0,51,3
T7D,298,0,52,3
T4A,298,0,53,2
T9,298,3,54,4
T16,298,0,55,3
T11,298,3,56,1
T20,298,0,57,5
T27,298,0,58,3
T10,298,3,59,1
T4E,298,0,60,6
T3D,298,0,61,3
T19,298,0,62,6
T15,298,0,63,0
T30,298,0,64,0
T32,298,0,65,3
T31,298,0,66,3
T5B,298,0,67,4
T21,298,0,68,0
T9,298,4,69,5
T6D,298,0,70,1
T11,298,4,71,2
T17,298,0,72,5
T5C,298,0,73,5
T10,298,4,74,2
T2A,299,0,1,1
T7B,299,0,2,2
T12,299,0,3,3
T6D,299,0,4,2
T20,299,0,5,6
T5B,299,0,6,5
T9,299,0,7,2
T32,299,0,8,4
T8B,299,0,9,6
T25,299,0,10,4
T11,299,0,11,7
T10,299,0,12,7
T7D,299,0,13,4
T4E,299,0,14,7
T3A,299,0,15,1
T34,299,0,16,6
T5C,299,0,17,6
T2D,299,0,18,4
T5A,299,0,19,4
T24,299,0,20,1
T6B,299,0,21,0
T9,299,1,22,3
T2C,299,0,23,3
T27,299,0,24,4
T16,299,0,25,4
T11,299,1,26,0
T10,299,1,27,0
T29,299,0,28,1
T1B,299,0,29,4
T28,299,0,30,6
T2B,299,0,31,2
T7A,299,0,32,1
T22,299,0,33,4
T8A,299,0,34,5
T23,299,0,35,1
T13,299,0,36,1
T9,299,2,37,4
T5D,299,0,38,7
T4C,299,0,39,5
T1D,299,0,40,6
T11,299,2,41,1
T10,299,2,42,1
T4F,299,0,43,0
T18,299,0,44,1
T5F,299,0,45,1
T8D,299,0,46,0
T33,299,0,47,6
T15,299,0,48,1
T1C,299,0,49,5
T4D,299,0,50,6
T3D,299,0,51,4
T9,299,3,52,5
T17,299,0,53,6
T30,299,0,54,1
T3C,299,0,55,3
T11,299,3,56,2
T10,299,3,57,2
T4B,299,0,58,4
T31,299,0,59,4
T4A,299,0,60,3
T3B,299,0,61,2
T14,299,0,62,2
T7C,299,0,63,3
T6A,299,0,64,7
T21,299,0,65,1
T1A,299,0,66,3
T9,299,4,67,6
T6C,299,0,68,1
T8C,299,0,69,7
T26,299,0,70,4
T11,299,4,71,3
T10,299,4,72,3
T19,299,0,73,7
T5E,299,0,74,0
T7D,301,0,1,6
T34,301,0,2,0
T4F,301,0,3,2
T1B,301,0,4,6
T28,301,0,5,0
T1D,301,0,6,0
T8D,301,0,7,2
T3B,301,0,8,4
T14,301,0,9,4
T8A,301,0,10,7
T10,301,0,11,1
T11,301,0,12,1
T9,301,0,13,4
T5C,301,0,14,0
T3C,301,0,15,5
T33,301,0,16,0
T5F,301,0,17,3
T8C,301,0,18,1
T2A,301,0,19,3
T1C,301,0,20,7
T4C,301,0,21,7
T7A,301,0,22,3
T6C,301,0,23,3
T20,301,0,24,0
T15,301,0,25,3
T10,301,1,26,2
T11,301,1,27,2
T9,301,1,28,5
T5A,301,0,29,6
T22,301,0,30,6
T4E,301,0,31,1
T7B,301,0,32,4
T5B,301,0,33,7
T16,301,0,34,6
T6D,301,0,35,4
T31,301,0,36,6
T21,301,0,37,3
T2D,301,0,38,6
T6B,301,0,39,2
T17,301,0,40,0
T10,301,2,41,3
T11,301,2,42,3
T9,301,2,43,6
T1A,301,0,44,5
T26,301,0,45,6
T5E,301,0,46,2
T30,301,0,47,3
T13,301,0,48,3
T24,301,0,49,3
T7C,301,0,50,5
T2C,301,0,51,5
T4A,301,0,52,5
T27,301,0,53,6
T29,301,0,54,3
T4B,301,0,55,6
T10,301,3,56,4
T11,301,3,57,4
T9,301,3,58,7
T25,301,0,59,6
T2B,301,0,60,4
T12,301,0,61,5
T6A,301,0,62,1
T3D,301,0,63,6
T23,301,0,64,3
T8B,301,0,65,0
T4D,301,0,66,0
T32,301,0,67,6
T19,301,0,68,1
T5D,301,0,69,1
T18,301,0,70,3
T10,301,4,71,5
T11,301,4,72,5
T9,301,4,73,0
T3A,301,0,74,3
T8C,302,0,1,3
T2A,302,0,2,5
T34,302,0,3,2
T16,302,0,4,0
T1D,302,0,5,2
T9,302,0,6,6
T25,302,0,7,0
T5F,302,0,8,5
T33,302,0,9,2
T5C,302,0,10,2
T14,302,0,11,6
T10,302,0,12,3
T7B,302,0,13,6
T11,302,0,14,3
T12,302,0,15,7
T4E,302,0,16,3
T19,302,0,17,3
T2B,302,0,18,6
T1B,302,0,19,0
T4B,302,0,20,0
T9,302,1,21,7
T8D,302,0,22,4
T29,302,0,23,5
T7C,302,0,24,7
T31,302,0,25,0
T18,302,0,26,5
T10,302,1,27,4
T7A,302,0,28,5
T11,302,1,29,4
T15,302,0,30,5
T2D,302,0,31,0
T8B,302,0,32,2
T4F,302,0,33,4
T3B,302,0,34,6
T4D,302,0,35,2
T9,302,2,36,0
T6D,302,0,37,6
T22,302,0,38,0
T6C,302,0,39,5
T5D,302,0,40,3
T1A,302,0,41,7
T10,302,2,42,5
T4A,302,0,43,7
T11,302,2,44,5
T8A,302,0,45,1
T4C,302,0,46,1
T28,302,0,47,2
T23,302,0,48,5
T20,302,0,49,2
T30,302,0,50,5
T9,302,3,51,1
T17,302,0,52,2
T5A,302,0,53,0
T2C,302,0,54,7
T3C,302,0,55,7
T6B,302,0,56,4
T10,302,3,57,6
T32,302,0,58,0
T11,302,3,59,6
T5B,302,0,60,1
T21,302,0,61,5
T13,302,0,62,5
T1C,302,0,63,1
T3D,302,0,64,0
T6A,302,0,65,3
T9,302,4,66,2
T27,302,0,67,0
T3A,302,0,68,5
T26,302,0,69,0
T5E,302,0,70,4
T7D,302,0,71,0
T10,302,4,72,7
T24,302,0,73,5
T11,302,4,74,7
T2C,304,0,1,7
T4F,304,0,2,4
T31,304,0,3,0
T4E,304,0,4,3
T9,304,0,5,6
T11,304,0,6,3
T10,304,0,7,3
T17,304,0,8,2
T28,304,0,9,2
T7C,304,0,10,7
T21,304,0,11,5
T6B,304,0,12,4
T23,304,0,13,5
T32,304,0,14,0
T4C,304,0,15,1
T2A,304,0,16,5
T12,304,0,17,7
T6C,304,0,18,5
T14,304,0,19,6
T9,304,1,20,7
T11,304,1,21,4
T10,304,1,22,4
T6D,304,0,23,6
T8D,304,0,24,4
T5C,304,0,25,2
T3B,304,0,26,6
T4A,304,0,27,7
T16,304,0,28,0
T26,304,0,29,0
T1A,304,0,30,7
T6A,304,0,31,3
T5E,304,0,32,4
T2B,304,0,33,6
T22,304,0,34,0
T9,304,2,35,0
T11,304,2,36,5
T10,304,2,37,5
T3D,304,0,38,0
T2D,304,0,39,0
T33,304,0,40,2
T34,304,0,41,2
T8A,304,0,42,1
T15,304,0,43,5
T27,304,0,44,0
T3C,304,0,45,7
T1D,304,0,46,2
T5D,304,0,47,3
T18,304,0,48,5
T25,304,0,49,0
T9,304,3,50,1
T11,304,3,51,6
T10,304,3,52,6
T7A,304,0,53,5
T29,304,0,54,5
T7B,304,0,55,6
T5A,304,0,56,0
T13,304,0,57,5
T3A,304,0,58,5
T20,304,0,59,2
T8B,304,0,60,2
T30,304,0,61,5
T7D,304,0,62,0
T5F,304,0,63,5
T4B,304,0,64,0
T9,304,4,65,2
T11,304,4,66,7
T10,304,4,67,7
T8C,304,0,68,3
T1B,304,0,69,0
T24,304,0,70,5
T4D,304,0,71,2
T5B,304,0,72,1
T19,304,0,73,3
T1C,304,0,74,1
T2B,305,0,1,7
T19,305,0,2,4
T29,305,0,3,6
T30,305,0,4,6
T4B,305,0,5,1
T10,305,0,6,4
T6D,305,0,7,7
T7D,305,0,8,1
T23,305,0,9,6
T31,305,0,10,1
T9,305,0,11,7
T20,305,0,12,3
T32,305,0,13,1
T11,305,0,14,4
T3C,305,0,15,0
T5D,305,0,16,4
T22,305,0,17,1
T7A,305,0,18,6
T5C,305,0,19,3
T4F,305,0,20,5
T10,305,1,21,5
T12,305,0,22,0
T1B,305,0,23,1
T15,305,0,24,6
T18,305,0,25,6
T9,305,1,26,0
T7B,305,0,27,7
T1D,305,0,28,3
T11,305,1,29,5
T3D,305,0,30,1
T8A,305,0,31,2
T3B,305,0,32,7
T2C,305,0,33,0
T27,305,0,34,1
T24,305,0,35,6
T10,305,2,36,6
T4D,305,0,37,3
T6B,305,0,38,5
T5E,305,0,39,5
T8B,305,0,40,3
T9,305,2,41,1
T7C,305,0,42,0
T28,305,0,43,3
T11,305,2,44,6
T5B,305,0,45,2
T2A,305,0,46,6
T8D,305,0,47,5
T6A,305,0,48,4
T34,305,0,49,3
T6C,305,0,50,6
T10,305,3,51,7
T4C,305,0,52,2
T3A,305,0,53,6
T14,305,0,54,7
T5A,305,0,55,1
T9,305,3,56,2
T17,305,0,57,3
T4E,305,0,58,4
T11,305,3,59,7
T8C,305,0,60,4
T16,305,0,61,1
T33,305,0,62,3
T25,305,0,63,1
T13,305,0,64,6
T1A,305,0,65,0
T10,305,4,66,0
T4A,305,0,67,0
T21,305,0,68,6
T2D,305,0,69,1
T1C,305,0,70,2
T9,305,4,71,3
T5F,305,0,72,6
T26,305,0,73,1
T11,305,4,74,0
T14,306,0,1,0
T3D,306,0,2,2
T2D,306,0,3,2
T3B,306,0,4,0
T27,306,0,5,2
T4B,306,0,6,2
T33,306,0,7,4
T9,306,0,8,0
T11,306,0,9,5
T2A,306,0,10,7
T34,306,0,11,4
T10,306,0,12,5
T3C,306,0,13,1
T22,306,0,14,2
T16,306,0,15,2
T28,306,0,16,4
T20,306,0,17,4
T1C,306,0,18,3
T6D,306,0,19,0
T18,306,0,20,7
T15,306,0,21,7
T4A,306,0,22,1
T9,306,1,23,1
T11,306,1,24,6
T4E,306,0,25,5
T5E,306,0,26,6
T10,306,1,27,6
T4F,306,0,28,6
T8B,306,0,29,4
T5D,306,0,30,5
T8D,306,0,31,6
T5C,306,0,32,4
T30,306,0,33,7
T32,306,0,34,2
T8C,306,0,35,5
T6B,306,0,36,6
T31,306,0,37,2
T9,306,2,38,2
T11,306,2,39,7
T7B,306,0,40,0
T29,306,0,41,7
T10,306,2,42,7
T2C,306,0,43,1
T6C,306,0,44,7
T21,306,0,45,7
T4C,306,0,46,3
T2B,306,0,47,0
T24,306,0,48,7
T7D,306,0,49,2
T13,306,0,50,7
T6A,306,0,51,5
T25,306,0,52,2
T9,306,3,53,3
T11,306,3,54,0
T7A,306,0,55,7
T19,306,0,56,5
T10,306,3,57,0
T3A,306,0,58,7
T1A,306,0,59,1
T5F,306,0,60,7
T26,306,0,61,2
T17,306,0,62,4
T5B,306,0,63,3
T4D,306,0,64,4
T7C,306,0,65,1
T23,306,0,66,7
T8A,306,0,67,3
T9,306,4,68,4
T11,306,4,69,1
T1D,306,0,70,4
T5A,306,0,71,2
T10,306,4,72,1
T12,306,0,73,1
T1B,306,0,74,2
T7A,307,0,1,0
T31,307,0,2,3
T1B,307,0,3,3
T34,307,0,4,5
T4A,307,0,5,2
T29,307,0,6,0
T11,307,0,7,6
T6B,307,0,8,7
T4F,307,0,9,7
T10,307,0,10,6
T9,307,0,11,1
T1D,307,0,12,5
T2B,307,0,13,1
T30,307,0,14,0
T8D,307,0,15,7
T2A,307,0,16,0
T8A,307,0,17,4
T6A,307,0,18,6
T4C,307,0,19,4
T7D,307,0,20,3
T13,307,0,21,0
T11,307,1,22,7
T27,307,0,23,3
T21,307,0,24,0
T10,307,1,25,7
T9,307,1,26,2
T5F,307,0,27,0
T6D,307,0,28,1
T5A,307,0,29,3
T8B,307,0,30,5
T2D,307,0,31,3
T20,307,0,32,5
T17,307,0,33,5
T5D,307,0,34,6
T14,307,0,35,1
T3A,307,0,36,0
T11,307,2,37,0
T4E,307,0,38,6
T25,307,0,39,3
T10,307,2,40,0
T9,307,2,41,3
T12,307,0,42,2
T33,307,0,43,5
T8C,307,0,44,6
T26,307,0,45,3
T7C,307,0,46,2
T24,307,0,47,0
T1A,307,0,48,2
T16,307,0,49,3
T23,307,0,50,0
T5C,307,0,51,5
T11,307,3,52,1
T18,307,0,53,0
T4B,307,0,54,3
T10,307,3,55,1
T9,307,3,56,4
T32,307,0,57,3
T5E,307,0,58,7
T1C,307,0,59,4
T3B,307,0,60,1
T19,307,0,61,6
T3D,307,0,62,3
T7B,307,0,63,1
T3C,307,0,64,2
T22,307,0,65,3
T6C,307,0,66,0
T11,307,4,67,2
T28,307,0,68,5
T2C,307,0,69,2
T10,307,4,70,2
T9,307,4,71,5
T4D,307,0,72,5
T15,307,0,73,0
T5B,307,0,74,4
T19,308,0,1,5
T3C,308,0,2,1
T31,308,0,3,2
T1B,308,0,4,2
T8A,308,0,5,3
T29,308,0,6,7
T4F,308,0,7,6
T11,308,0,8,5
T2C,308,0,9,1
T10,308,0,10,5
T5B,308,0,11,3
T9,308,0,12,0
T12,308,0,13,1
T1D,308,0,14,4
T15,308,0,15,7
T2B,308,0,16,0
T20,308,0,17,4
T7A,308,0,18,7
T17,308,0,19,4
T6B,308,0,20,6
T5D,308,0,21,5
T32,308,0,22,2
T11,308,1,23,6
T7B,308,0,24,0
T10,308,1,25,6
T4C,308,0,26,3
T9,308,1,27,1
T2A,308,0,28,7
T4D,308,0,29,4
T5C,308,0,30,4
T2D,308,0,31,2
T6A,308,0,32,5
T3A,308,0,33,7
T34,308,0,34,4
T16,308,0,35,2
T22,308,0,36,2
T3B,308,0,37,0
T11,308,2,38,7
T4A,308,0,39,1
T10,308,2,40,7
T7D,308,0,41,2
T9,308,2,42,2
T21,308,0,43,7
T28,308,0,44,4
T18,308,0,45,7
T5E,308,0,46,6
T26,308,0,47,2
T6C,308,0,48,7
T14,308,0,49,0
T4E,308,0,50,5
T6D,308,0,51,0
T13,308,0,52,7
T11,308,3,53,0
T8B,308,0,54,4
T10,308,3,55,0
T4B,308,0,56,2
T9,308,3,57,3
T7C,308,0,58,1
T1C,308,0,59,3
T8C,308,0,60,5
T24,308,0,61,7
T33,308,0,62,4
T1A,308,0,63,1
T27,308,0,64,2
T3D,308,0,65,2
T5A,308,0,66,2
T23,308,0,67,7
T11,308,4,68,1
T8D,308,0,69,6
T10,308,4,70,1
T30,308,0,71,7
T9,308,4,72,4
T25,308,0,73,2
T5F,308,0,74,7
T14,309,0,1,4
T24,309,0,2,3
T2D,309,0,3,6
T30,309,0,4,3
T1D,309,0,5,0
T23,309,0,6,3
T9,309,0,7,4
T10,309,0,8,1
T11,309,0,9,1
T25,309,0,10,6
T4F,309,0,11,2
T26,309,0,12,6
T22,309,0,13,6
T4D,309,0,14,0
T5E,309,0,15,2
T19,309,0,16,1
T2C,309,0,17,5
T4B,309,0,18,6
T29,309,0,19,3
T3D,309,0,20,6
T20,309,0,21,0
T9,309,1,22,5
T10,309,1,23,2
T11,309,1,24,2
T6B,309,0,25,2
T8B,309,0,26,0
T7B,309,0,27,4
T27,309,0,28,6
T34,309,0,29,0
T28,309,0,30,0
T3A,309,0,31,3
T32,309,0,32,6
T5F,309,0,33,3
T8C,309,0,34,1
T13,309,0,35,3
T8A,309,0,36,7
T9,309,2,37,6
T10,309,2,38,3
T11,309,2,39,3
T6C,309,0,40,3
T1A,309,0,41,5
T4E,309,0,42,1
T5A,309,0,43,6
T7A,309,0,44,3
T2A,309,0,45,3
T33,309,0,46,0
T12,309,0,47,5
T4A,309,0,48,5
T5B,309,0,49,7
T16,309,0,50,6
T4C,309,0,51,7
T9,309,3,52,7
T10,309,3,53,4
T11,309,3,54,4
T5C,309,0,55,0
T21,309,0,56,3
T31,309,0,57,6
T1B,309,0,58,6
T17,309,0,59,0
T5D,309,0,60,1
T7D,309,0,61,6
T6D,309,0,62,4
T7C,309,0,63,5
T6A,309,0,64,1
T18,309,0,65,3
T1C,309,0,66,7
T9,309,4,67,0
T10,309,4,68,5
T11,309,4,69,5
T3B,309,0,70,4
T15,309,0,71,3
T8D,309,0,72,2
T3C,309,0,73,5
T2B,309,0,74,4
T5F,310,0,1,2
T20,310,0,2,7
T33,310,0,3,7
T3D,310,0,4,5
T4A,310,0,5,4
T13,310,0,6,2
T9,310,0,7,3
T10,310,0,8,0
T4F,310,0,9,1
T15,310,0,10,2
T7C,310,0,11,4
T3A,310,0,12,2
T4C,310,0,13,6
T11,310,0,14,0
T19,310,0,15,0
T7B,310,0,16,3
T21,310,0,17,2
T25,310,0,18,5
T1B,310,0,19,5
T24,310,0,20,2
T23,310,0,21,2
T9,310,1,22,4
T10,310,1,23,1
T30,310,0,24,2
T34,310,0,25,7
T12,310,0,26,4
T4D,310,0,27,7
T6D,310,0,28,3
T11,310,1,29,1
T1A,310,0,30,4
T5C,310,0,31,7
T8C,310,0,32,0
T1C,310,0,33,6
T2C,310,0,34,4
T28,310,0,35,7
T1D,310,0,36,7
T9,310,2,37,5
T10,310,2,38,2
T3C,310,0,39,4
T5E,310,0,40,1
T18,310,0,41,2
T31,310,0,42,5
T6C,310,0,43,2
T11,310,2,44,2
T3B,310,0,45,3
T2A,310,0,46,2
T17,310,0,47,7
T32,310,0,48,5
T14,310,0,49,3
T29,310,0,50,2
T5A,310,0,51,5
T9,310,3,52,6
T10,310,3,53,3
T5B,310,0,54,6
T7A,310,0,55,2
T4E,310,0,56,0
T16,310,0,57,5
T5D,310,0,58,0
T11,310,3,59,3
T26,310,0,60,5
T4B,310,0,61,5
T22,310,0,62,5
T8D,310,0,63,1
T2D,310,0,64,5
T6B,310,0,65,1
T7D,310,0,66,5
T9,310,4,67,7
T10,310,4,68,4
T27,310,0,69,5
T6A,310,0,70,0
T8A,310,0,71,6
T2B,310,0,72,3
T8B,310,0,73,7
T11,310,4,74,4
T11,313,0,1,1
T34,313,0,2,0
T10,313,0,3,1
T4D,313,0,4,0
T2D,313,0,5,6
T7B,313,0,6,4
T4F,313,0,7,2
T5E,313,0,8,2
T2A,313,0,9,3
T7C,313,0,10,5
T8A,313,0,11,7
T24,313,0,12,3
T4A,313,0,13,5
T9,313,0,14,4
T22,313,0,15,6
T11,313,1,16,2
T1B,313,0,17,6
T10,313,1,18,2
T26,313,0,19,6
T8D,313,0,20,2
T25,313,0,21,6
T5C,313,0,22,0
T6D,313,0,23,4
T3C,313,0,24,5
T20,313,0,25,0
T6B,313,0,26,2
T18,313,0,27,3
T16,313,0,28,6
T9,313,1,29,5
T4C,313,0,30,7
T11,313,2,31,3
T5A,313,0,32,6
T10,313,2,33,3
T1D,313,0,34,0
T23,313,0,35,3
T5D,313,0,36,1
T7A,313,0,37,3
T4E,313,0,38,1
T21,313,0,39,3
T30,313,0,40,3
T5F,313,0,41,3
T2C,313,0,42,5
T3A,313,0,43,3
T9,313,2,44,6
T4B,313,0,45,6
T11,313,3,46,4
T8C,313,0,47,1
T10,313,3,48,4
T17,313,0,49,0
T6C,313,0,50,3
T2B,313,0,51,4
T29,313,0,52,3
T13,313,0,53,3
T15,313,0,54,3
T27,313,0,55,6
T28,313,0,56,0
T5B,313,0,57,7
T8B,313,0,58,0
T9,313,3,59,7
T1C,313,0,60,7
T11,313,4,61,5
T3B,313,0,62,4
T10,313,4,63,5
T1A,313,0,64,5
T31,313,0,65,6
T14,313,0,66,4
T19,313,0,67,1
T33,313,0,68,0
T7D,313,0,69,6
T32,313,0,70,6
T6A,313,0,71,1
T12,313,0,72,5
T3D,313,0,73,6
T9,313,4,74,0
T4B,314,0,1,7
T1D,314,0,2,1
T3A,314,0,3,4
T4D,314,0,4,1
T11,314,0,5,2
T2A,314,0,6,4
T3C,314,0,7,6
T7A,314,0,8,4
T9,314,0,9,5
T32,314,0,10,7
T10,314,0,11,2
T26,314,0,12,7
T4E,314,0,13,2
T21,314,0,14,4
T5D,314,0,15,2
T7D,314,0,16,7
T4C,314,0,17,0
T25,314,0,18,7
T17,314,0,19,1
T11,314,1,20,3
T7C,314,0,21,6
T27,314,0,22,7
T3B,314,0,23,5
T9,314,1,24,6
T24,314,0,25,4
T10,314,1,26,3
T6A,314,0,27,2
T2C,314,0,28,6
T1C,314,0,29,0
T8A,314,0,30,0
T4A,314,0,31,6
T14,314,0,32,5
T6D,314,0,33,5
T28,314,0,34,1
T11,314,2,35,4
T19,314,0,36,2
T5B,314,0,37,0
T22,314,0,38,7
T9,314,2,39,7
T1A,314,0,40,6
T10,314,2,41,4
T5E,314,0,42,3
T8B,314,0,43,1
T31,314,0,44,7
T23,314,0,45,4
T2D,314,0,46,7
T8D,314,0,47,3
T3D,314,0,48,7
T5C,314,0,49,1
T11,314,3,50,5
T29,314,0,51,4
T7B,314,0,52,5
T5F,314,0,53,4
T9,314,3,54,0
T34,314,0,55,1
T10,314,3,56,5
T16,314,0,57,7
T5A,314,0,58,7
T12,314,0,59,6
T18,314,0,60,4
T15,314,0,61,4
T2B,314,0,62,5
T6B,314,0,63,3
T1B,314,0,64,7
T11,314,4,65,6
T13,314,0,66,4
T4F,314,0,67,3
T6C,314,0,68,4
T9,314,4,69,1
T20,314,0,70,1
T10,314,4,71,6
T8C,314,0,72,2
T33,314,0,73,1
T30,314,0,74,4
T4D,315,0,1,1
T11,315,0,2,2
T6B,315,0,3,3
T8A,315,0,4,0
T9,315,0,5,5
T27,315,0,6,7
T32,315,0,7,7
T1A,315,0,8,6
T5C,315,0,9,1
T7D,315,0,10,7
T5B,315,0,11,0
T7B,315,0,12,5
T8D,315,0,13,3
T10,315,0,14,2
T7A,315,0,15,4
T2A,315,0,16,4
T11,315,1,17,3
T2C,315,0,18,6
T5F,315,0,19,4
T9,315,1,20,6
T12,315,0,21,6
T14,315,0,22,5
T3D,315,0,23,7
T23,315,0,24,4
T7C,315,0,25,6
T6A,315,0,26,2
T5E,315,0,27,3
T21,315,0,28,4
T10,315,1,29,3
T13,315,0,30,4
T6D,315,0,31,5
T11,315,2,32,4
T15,315,0,33,4
T2D,315,0,34,7
T9,315,2,35,7
T28,315,0,36,1
T4E,315,0,37,2
T6C,315,0,38,4
T1B,315,0,39,7
T24,315,0,40,4
T3C,315,0,41,6
T26,315,0,42,7
T22,315,0,43,7
T10,315,2,44,4
T5A,315,0,45,7
T20,315,0,46,1
T11,315,3,47,5
T3A,315,0,48,4
T18,315,0,49,4
T9,315,3,50,0
T4C,315,0,51,0
T2B,315,0,52,5
T25,315,0,53,7
T19,315,0,54,2
T8B,315,0,55,1
T29,315,0,56,4
T4B,315,0,57,7
T30,315,0,58,4
T10,315,3,59,5
T4F,315,0,60,3
T1D,315,0,61,1
T11,315,4,62,6
T5D,315,0,63,2
T34,315,0,64,1
T9,315,4,65,1
T1C,315,0,66,0
T33,315,0,67,1
T8C,315,0,68,2
T17,315,0,69,1
T3B,315,0,70,5
T16,315,0,71,7
T31,315,0,72,7
T4A,315,0,73,6
T10,315,4,74,6
T22,316,0,1,0
T30,316,0,2,5
T28,316,0,3,2
T7B,316,0,4,6
T8A,316,0,5,1
T27,316,0,6,0
T15,316,0,7,5
T8B,316,0,8,2
T2D,316,0,9,0
T9,316,0,10,6
T12,316,0,11,7
T10,316,0,12,3
T11,316,0,13,3
T24,316,0,14,5
T25,316,0,15,0
T3D,316,0,16,0
T4B,316,0,17,0
T21,316,0,18,5
T1B,316,0,19,0
T31,316,0,20,0
T4A,316,0,21,7
T23,316,0,22,5
T34,316,0,23,2
T3C,316,0,24,7
